Gene dn_damaging_DD dn_lof_DD X1 X2 BF qvalue
IFIT5 0 0 0.723026270348523 0.497820599681098 0.359937371490089 0.947796431714556
SPATA22 0 0 0.999980729074914 0.359893217772503 0.359886282297265 0.947800577480303
LAT 0 0 0.999980729074914 0.359870694753691 0.359863759712491 0.947804722486233
STK17A 0 0 0.80294796715775 0.448118355765258 0.359815722807788 0.947808866805973
ELMOD1 0 0 0.725021723970641 0.496099279727537 0.359682755048652 0.947813010684038
APOA1BP 0 0 0.567254717221288 0.634039789517259 0.359662061509658 0.947817153797628
PRAME 0 0 0.91859553225373 0.391529935455045 0.359657649452596 0.947821296100145
ANKRD42 0 0 0.771922134589468 0.465864920930769 0.359611444195233 0.947825437712016
ZNF566 0 0 0.747454964317399 0.48105513872017 0.359567051546786 0.947829578628237
BMI1 0 0 0.75806336626273 0.474236477729465 0.359501300712178 0.947833718910423
SERPINB8 0 0 0.66074239085685 0.543776010419418 0.359295861215126 0.947837858960358
LRRC28 0 0 0.849642354006383 0.422753245747972 0.359189062881146 0.947841998494558
NOV 0 0 0.591164065731494 0.607464463357402 0.359111161945762 0.947846137430115
SLC25A17 0 0 0.708020446497265 0.507188832296916 0.359100063501289 0.947850275575211
GAS2L1 0 0 0.615423470106045 0.583287879886378 0.358969051110473 0.947854413274695
EIF4E3 0 0 0.728299719374605 0.492860890836689 0.358950448487079 0.947858550205684
TMEM144 0 0 0.699363501943222 0.513195113422774 0.3589099317035 0.947862686431373
STX7 0 0 0.712149203317515 0.503664194579113 0.358684054909073 0.947866822484516
FBXO2 0 0 0.601905656424071 0.595909309877423 0.358681184330986 0.947870957724527
SLC30A10 0 0 0.581230545300966 0.617054359089423 0.358650841613883 0.94787509223056
ST8SIA1 0 0 0.639028079257829 0.561181575770916 0.35861078447977 0.947879226030737
INHBE 0 0 0.731702601434548 0.490003137225094 0.358536570218691 0.947883359223364
UNC50 0 0 0.691091246026062 0.51870412762527 0.358471881879409 0.947887491781269
PPIL6 0 0 0.706361842123662 0.507408943027083 0.358414315706631 0.947891623684189
PDCD10 0 0 0.849693828391873 0.421772668752767 0.358377633623596 0.947895754872362
C7orf57 0 0 0.712525205199627 0.502939905556541 0.358357359409756 0.947899885298895
AAGAB 0 0 0.797954507134494 0.449037895095501 0.358311812265641 0.947904015036562
SLC25A35 0 0 0.698682161684585 0.512792015408601 0.358278633820276 0.947908144050067
EXOG 0 0 0.687638683545587 0.520971774016609 0.35824034484919 0.947912272354294
SHCBP1L 0 0 0.881761169882058 0.406207456111018 0.358177961715266 0.947916400018596
ZKSCAN3 0 0 0.999980729074914 0.358174123732369 0.358167221385663 0.947920526894979
DUS4L 0 0 0.651042418094103 0.550102780817041 0.358140244623417 0.947924653030262
BPIFB6 0 0 0.890628980759189 0.402076994729971 0.358101424003072 0.947928778458645
FAM53C 0 0 0.719676168117262 0.497552515634426 0.358076687888888 0.947932903139934
CBFB 0 0 0.702370453308969 0.509800507146253 0.358068813301456 0.94793702702599
C15orf41 0 0 0.753635830196268 0.475022307781761 0.357993831286855 0.947941150309513
CA8 0 0 0.742905358872169 0.481726457741594 0.357877166966738 0.947945273110218
NDUFAF1 0 0 0.611038869887192 0.585685847373139 0.357876818287806 0.947949395094719
WT1 0 0 0.999980729074914 0.357773004977015 0.357766110360238 0.947953516579679
ABCA13 1 1 3.4573906787014 0.103452607093619 0.357676079452837 0.94795763750597
ACER2 0 0 0.597739548387653 0.598369980198912 0.357669401732826 0.947961757634813
DUSP10 0 0 0.666062226478687 0.536956794253838 0.35764663790357 0.947965877012553
TBCC 0 0 0.56041198925787 0.638107280259351 0.357602970290072 0.947969995699327
SYT13 0 0 0.685209251781342 0.521882116535972 0.357598454589676 0.947974113583137
ZNF354B 0 0 0.999980729074914 0.357534970860355 0.357528080830716 0.947978230852942
IGSF21 0 0 0.834668289149832 0.428242546888403 0.35744047395251 0.947982347558302
RFXANK 0 0 0.725593857853691 0.492460995135613 0.357326673302917 0.947986463774433
C1orf43 0 0 0.779817903115415 0.458149747110339 0.357273375104442 0.947990579328156
ANKRD2 0 0 0.783452163550736 0.455966960049949 0.357228301358784 0.947994694196111
SEC22C 0 0 0.753857318469971 0.473720669590781 0.357117793681505 0.947998808565918
GRASP 0 0 0.867863801971432 0.411390739553452 0.357031131324698 0.948002922369434
HOXD10 0 0 0.628004448523875 0.568422545712998 0.356971887349029 0.948007035528312
GAMT 0 0 0.603492131526361 0.591479230606965 0.356953061632569 0.948011147927012
UFC1 0 0 0.697804818999919 0.511495293505376 0.356923880703829 0.948015259595407
AAR2 0 0 0.55645141590451 0.641402117762473 0.35690911659308 0.94801937049244
LYPLA2 0 0 0.627966959183145 0.568297329431203 0.356871945874815 0.948023480682482
ZSCAN31 0 0 0.999980729074914 0.356875087572956 0.356868210259878 0.948027590070042
EFCAB14 0 0 0.830196691423804 0.429858325121023 0.356866959296451 0.948031698648246
CD19 0 0 0.99705587568151 0.357916269513267 0.35686251952021 0.948035806426461
EGR2 0 0 0.598866856415342 0.595756348510398 0.356778731621905 0.948039913631973
KRT1 0 0 0.999980729074914 0.356650657827027 0.356643784838918 0.948044020411325
ZNF573 0 0 0.999980729074914 0.356585287783247 0.356578416054879 0.948048126565593
RABL2B 0 0 0.743284849843947 0.479720085079718 0.356568671405604 0.948052231935842
SGCZ 0 0 0.799063781419429 0.44620853027278 0.356549075501373 0.948056336550482
PIK3CA 1 0 6.39855839901039 0.0557171932141038 0.356509714609389 0.948060440466268
DCK 0 0 0.710095246971943 0.50202435021634 0.356485104952801 0.948064543641222
ANKRD53 0 0 0.830620022912154 0.42916559373424 0.356473535300642 0.948068646038274
SMCR8 0 0 0.75558754722097 0.471749933816837 0.356448375394319 0.948072747696514
SHBG 0 0 0.781230629210977 0.456210602202465 0.356405695811351 0.948076848666248
GSTZ1 0 0 0.706982858411369 0.504025458284818 0.356337359210301 0.948080949021025
ASB4 0 0 0.662652909150781 0.53759498772355 0.356238882559888 0.948085048847181
GTF2A1L 0 0 0.713659656723 0.499109447379183 0.356194276883834 0.948089147990903
HS3ST6 0 0 0.510431434905794 0.697805678668018 0.356181953847928 0.948093246360136
EFNB3 0 0 0.683236691784837 0.521295514389614 0.356168222693835 0.948097343959132
B3GNT2 0 0 0.59958608357333 0.593769035029105 0.356015650260216 0.948101441184832
NIPAL2 0 0 0.720569246365279 0.494063975189509 0.356007306258539 0.948105537625281
PSG3 0 0 0.999980729074914 0.355988920087198 0.355982059851387 0.948109633329
ZNF613 0 0 0.954481851714531 0.372816682670857 0.355846757625749 0.948113728610579
PPA1 0 0 0.65596278183989 0.542284677943373 0.355718565892884 0.948117823449837
G6PC3 0 0 0.711905561540882 0.499560296757252 0.355639753586501 0.948121917705881
HOXB13 0 0 0.533410188805767 0.666653036441579 0.355599522036241 0.948126011268712
POTED 0 0 0.970675565914288 0.366296251504959 0.355554821221858 0.948130104151294
HRH2 0 0 0.547263149462815 0.649630174459888 0.355518655260996 0.948134196329463
SLC35D1 0 0 0.734416293179498 0.484067945209045 0.355507385967443 0.94813828773235
SURF2 0 0 0.686943104957765 0.517506369131014 0.355497432046278 0.948142378356429
SH2D2A 0 0 0.776334687402818 0.457534619867135 0.35519999609052 0.948146469022499
SSTR2 0 0 0.564096487878496 0.629650310802584 0.355183528915341 0.948150558928651
SUN3 0 0 0.747551791081255 0.474898869544532 0.355011500510478 0.948154648519051
NHLRC3 0 0 0.690590277896699 0.514052509926543 0.354999665683667 0.948158737336676
DPF3 0 0 0.999980729074914 0.354984822098662 0.354977981212748 0.948162825409859
PTGES3L-AARSD1 0 0 0.999980729074914 0.354967997351676 0.354961156789991 0.948166912724954
DPH5 0 0 0.664324544393085 0.534281833837042 0.354936535841295 0.948170999304427
CATSPER1 0 0 0.999644705313 0.355026469582847 0.35490033056446 0.948175085181538
TBRG1 0 0 0.737698496376047 0.481050638234176 0.354870332506089 0.948179170338793
BST1 0 0 0.820051713381586 0.43247257104679 0.35464987287746 0.948183255319579
DNTTIP1 0 0 0.870971013909237 0.407175207838016 0.354637803609381 0.948187339529702
ASPHD2 0 0 0.660577052879171 0.536274454505051 0.354250598691332 0.948191424039045
UBE3D 0 0 0.709752879493075 0.49884566323011 0.354057145900204 0.948195508295121
C16orf89 0 0 0.79284272072569 0.446467154173405 0.353978233229499 0.948199591971469
PCDHA10 0 0 0.937226216350144 0.377684156211565 0.353975492701562 0.948203674851123
NAT1 0 0 0.739987376200729 0.478008572479974 0.353720309350912 0.94820775765387
ZNF286A 0 0 0.751827960781846 0.470454745861468 0.353701032221169 0.948211839707383
TRIM69 0 0 0.715727032616984 0.494096318509336 0.353638091873663 0.948215921136315
GRTP1 0 0 0.608431757216016 0.581088950713645 0.353552971381513 0.948220002004057
ASTL 0 0 0.720885577365219 0.490358410900663 0.353492306158016 0.948224082241093
SCNM1 0 0 0.809130689842369 0.436660764454835 0.353315625570437 0.948228162178144
TMEM165 0 0 0.583302188863088 0.605713774552279 0.353314170520867 0.948232241316123
RNF144A 0 0 0.714889699001388 0.494177629070569 0.353282496499479 0.948236319741345
TRNAU1AP 0 0 0.846140592425625 0.417443174894579 0.353215615309333 0.948240397554299
NGFR 0 0 0.697866994807933 0.506087960440882 0.353182084061354 0.948244474660187
SIX1 0 0 0.563298158331945 0.626795418563812 0.353072704927896 0.948248551275208
PROSC 0 0 0.647113130103815 0.54557547954919 0.353049056278966 0.9482526271554
TTC19 0 0 0.894981362106253 0.394448530888218 0.353024083455148 0.948256702304747
IL6R 0 0 0.840501727986568 0.420004833946132 0.353014788694436 0.948260776678835
PGK2 0 0 0.497013200333084 0.710168933126871 0.352963334230518 0.948264850397902
XRCC4 0 0 0.80236165575836 0.439874802868394 0.352938675155866 0.948268923385873
PDXK 0 0 0.636794549499153 0.554208183834834 0.352916750753847 0.948272995635183
FEZF1 0 0 0.70914866832159 0.497619961454862 0.352886532995956 0.948277067169649
ZNF703 0 0 0.520289968907869 0.678008124598645 0.352760826066712 0.948281138261196
PDGFB 0 0 0.728962228894915 0.48389511801647 0.352741263780654 0.948285208607952
XKR8 0 0 0.661963399573839 0.532759815343465 0.352667498521091 0.94828927836434
CSNK1A1L 0 0 0.570311336022649 0.618281554478782 0.352612979372954 0.948293347475787
MND1 0 0 0.748524879566074 0.471072379274558 0.352609395963392 0.948297415797601
GALK1 0 0 0.619012416259553 0.569614461217531 0.352598423974647 0.948301483351029
DUSP2 0 0 0.506523827411732 0.696093737066297 0.352588063936156 0.948305550134558
C16orf59 0 0 0.949657153300932 0.371250649472123 0.352560834938819 0.948309616196382
RNF219 0 0 0.921510581509733 0.38250521473851 0.35248260286419 0.948313681681732
DHRS1 0 0 0.67004052896572 0.526061049525074 0.352482223892043 0.948317746369439
ZNF334 0 0 0.999980729074914 0.352485056622035 0.352478263908915 0.948321810269918
LRRC58 0 0 0.61320323779019 0.574728935441855 0.352425644064655 0.948325873521716
ADAMTS17 1 0 5.13240986365811 0.0686618627527964 0.352400821649592 0.948329936046018
DGUOK 0 0 0.686335546557291 0.513422957107069 0.352380425881141 0.948333997830458
PIM1 0 0 0.644408594508968 0.546366997181392 0.352083588739746 0.948338059660812
CHODL 0 0 0.729205351660565 0.482734168296676 0.352012338951348 0.948342120896084
WRN 1 0 6.89091714921481 0.051079759467337 0.35198639049124 0.948346181407743
ERI1 0 0 0.692060362151648 0.508581845362053 0.351969336085016 0.948350241170735
ADH1A 0 0 0.555460622262714 0.6336189091283 0.351950353541827 0.948354300190757
SBSPON 0 0 0.680769162093096 0.516965145574022 0.351933928983763 0.948358358460763
PLEKHF1 0 0 0.497817474178587 0.706879302015227 0.351896868678343 0.948362416039581
ATG5 0 0 0.663309483061258 0.530463912157778 0.351861743356028 0.948366472921918
GIPC3 0 0 0.537278983279242 0.654784226085244 0.351801803258365 0.948370529178443
ZBTB7B 0 0 0.801520444848903 0.43887452167793 0.351766901848144 0.948374584738248
BRMS1 0 0 0.763030805096423 0.461003251344451 0.351759682025425 0.948378639522952
E2F2 0 0 0.617803990008914 0.569288344103177 0.35170861045251 0.948382693657265
NKX2-2 0 0 0.593504083869838 0.592547549177281 0.35167939032378 0.948386747079355
BEND7 0 0 0.904168461733867 0.388912701375187 0.351642598951165 0.94839079981092
SURF1 0 0 0.702955823033647 0.500188529918828 0.35161043972108 0.948394851839017
BTN2A1 0 0 0.83255102610432 0.422293480767907 0.351580870730485 0.948398903156504
ZNF808 0 0 0.999980729074914 0.351583485050344 0.351576709711342 0.948402953691499
RNLS 0 0 0.63858857885045 0.550511902710602 0.35155061359222 0.948407003506463
ACER3 0 0 0.778276956762843 0.451653709537254 0.351511674569303 0.94841105263804
SLC9A3R1 0 0 0.563563798404179 0.623675267171418 0.351480802537866 0.94841510106355
OPN1SW 0 0 0.538805318249734 0.652287215599856 0.351455820791513 0.948419148766494
ABRA 0 0 0.651244199843652 0.539648971125008 0.351443262396756 0.948423195711853
CYTIP 0 0 0.80404832823414 0.4370378386072 0.351399543507181 0.94842724198821
PCDHA6 0 0 0.937226216350144 0.374873421428245 0.351341198375427 0.948431287637233
KDELR2 0 0 0.549347200913349 0.639550736313271 0.351335406835767 0.948435332510111
GPA33 0 0 0.778074962499386 0.451495819225074 0.351297592612179 0.948439376697852
REM2 0 0 0.610144283799204 0.575728959049942 0.351277733381988 0.948443420149762
TACR2 0 0 0.534914437471812 0.656580800519038 0.351214549564433 0.948447462988854
ZNF212 0 0 0.702899564434364 0.499663257164279 0.351213085824627 0.948451505040389
C1orf94 0 0 0.83979617871298 0.418139775336625 0.351152185495601 0.94845554647303
SLC17A4 0 0 0.871052501826303 0.403132815400016 0.351149847422465 0.948459587121021
VASH2 0 0 0.769060146195736 0.456519132113551 0.351090670484398 0.948463627145631
TRAPPC4 0 0 0.605968703407953 0.579323835640668 0.351052113536497 0.948467666488628
PSMA4 0 0 0.62998676703256 0.557229568923548 0.351047254621093 0.948471705054757
SLC35F4 0 0 0.621005397780716 0.565280228826321 0.351042073359864 0.948475742845157
F13B 0 0 0.999980729074914 0.35103044445198 0.351023679770582 0.948479779897477
FAM53B 0 0 0.635484127956344 0.55218986728439 0.35090789627755 0.948483816487728
IVL 0 0 0.999980729074914 0.350911921283217 0.35090515888587 0.948487852295945
CALHM1 0 0 0.492760200915706 0.712094836694552 0.350891994800645 0.94849188735188
C9orf64 0 0 0.604043743385744 0.580840999671465 0.350853371753469 0.948495921727829
MRPS31 0 0 0.754591055632319 0.464953109182706 0.350849457477707 0.948499955325738
TMCO6 0 0 0.999980729074914 0.350853228699282 0.350846467432996 0.94850398814322
SLC35D2 0 0 0.641077087772297 0.547174606967627 0.350781103537757 0.948508020357036
SLC35F2 0 0 0.605985118282835 0.578782211724481 0.35073340703186 0.948512051917366
UNC119B 0 0 0.534563144612771 0.656037107773463 0.35069325931405 0.948516082803042
TMEM66 0 0 0.63305160180816 0.553948172941116 0.350677778199077 0.948520112944468
SEC11A 0 0 0.730226597730666 0.480209186724029 0.350661520620497 0.94852414234406
RSL1D1 0 0 0.758236382781524 0.462462301636021 0.350655742765314 0.94852817097239
LRRC9 0 0 0.999980729074914 0.350662297414412 0.350655539827548 0.948532198813913
UBE2J2 0 0 0.650817113649562 0.538757778687007 0.350632782481328 0.948536225932653
CCDC104 0 0 0.800070686810323 0.438206170982309 0.350595912182338 0.948540252368734
TRIM8 0 0 0.797194003246446 0.439733587302364 0.350552978823492 0.9485442781395
WISP3 0 0 0.635342661321048 0.551673360210731 0.350501620856211 0.948548303268969
ELF5 0 0 0.75921158544741 0.461607238817213 0.350457563636417 0.948552327736686
ADPRHL2 0 0 0.567446720035711 0.617495884416867 0.350396014247902 0.948556351592297
SSTR1 0 0 0.522495882810372 0.670574870286862 0.350372608840985 0.948560374728159
ZNF16 0 0 0.999980729074914 0.350291748145405 0.350284997699368 0.948564397325958
FBXW12 0 0 0.937827690812019 0.373471618404789 0.350252025472391 0.948568419231432
DND1 0 0 0.617898919975818 0.566817935113406 0.350236189929497 0.948572440396358
JAM3 0 0 0.682170244301417 0.513336476782388 0.35018286977547 0.94857646092687
OSTM1 0 0 0.691503354848178 0.506271056936733 0.350088134334284 0.948580480940168
MYCL1 0 0 0.672394062500666 0.52058622203154 0.350039084713661 0.948584500307339
SLC29A3 0 0 0.592972187959629 0.590236424752716 0.349993784199087 0.94858851901798
TSFM 0 0 0.66160692781628 0.528977101201837 0.349974914811309 0.948592536997627
PSMA3 0 0 0.653005192900174 0.535825890527319 0.3498970890047 0.948596554413006
ASS1 0 0 0.999980729074914 0.349877258673062 0.349870516214621 0.948600571119541
ZNF563 0 0 0.999980729074914 0.349864901937091 0.349858159716776 0.948604587077297
ZNF830 0 0 0.632388633197058 0.553230868648584 0.349856912867099 0.948608602255126
KRT16 0 0 0.648775416302124 0.539202223300672 0.349821146892924 0.948612616750709
KIAA1586 0 0 0.999980729074914 0.349745249145089 0.349738509230593 0.948616630696564
CTBS 0 0 0.678542574956853 0.515128071531763 0.34953632808972 0.948620644430289
MMADHC 0 0 0.703884771941501 0.496532102111645 0.349501385456489 0.948624657479929
AKR7A3 0 0 0.599075501291278 0.583295335364137 0.349437945434134 0.948628669926109
LIX1 0 0 0.665192790418842 0.525306524903409 0.349430113125724 0.948632681612085
THTPA 0 0 0.774289948768899 0.451197278186511 0.349357517411701 0.948636692720819
RAB13 0 0 0.598139897957916 0.584068604588393 0.349354735548924 0.948640703055509
TSPAN14 0 0 0.623450280556806 0.56032548305808 0.349335079615688 0.948644712663985
TP53TG3 0 0 0.999980729074914 0.349304842765779 0.349298111338321 0.948648721595294
TP53TG3B 0 0 0.999980729074914 0.349304842765779 0.349298111338321 0.948652729745364
TP53TG3C 0 0 0.999980729074914 0.349304842765779 0.349298111338321 0.948656737114423
WDR77 0 0 0.665196410598999 0.525068293565416 0.349273544199056 0.948660743771978
VGLL4 0 0 0.555939291317238 0.628096804486608 0.349183692364906 0.948664749902324
TFPI 0 0 0.765467889553223 0.456161926782106 0.34917730738843 0.948668755270283
ERLEC1 0 0 0.999980729074914 0.349172603432408 0.349165874553325 0.948672759890308
RTFDC1 0 0 0.682232199244278 0.51179863359128 0.349165507365195 0.948676763731425
