Gene yMis3 yLoF t.case t.control bfAll BF qvalue
BHLHE41 0 0 0 0 0.83355041226227 0.839189540878922 0.927363587614303
HOXC6 0 0 0 0 0.833528218644844 0.839167197117412 0.92736759868291
NTHL1 0 0 0 1 0.648601863766076 0.839162128337784 0.927371608820387
SPINT2 0 0 0 0 0.833519066448616 0.839157983004818 0.927375618022135
INO80B 0 0 1 0 2.59751917797706 0.839136230905466 0.927379626382531
TOB1 0 0 0 0 0.833483606689111 0.83912228335323 0.927383633860195
ZBTB5 0 0 1 0 2.59745810052092 0.839116499653133 0.927387640411849
RRS1 0 0 0 0 0.833465510637414 0.839104064878269 0.927391646073338
GGH 0 0 0 0 0.833433979466988 0.839072320393419 0.927395650948069
PCGF3 0 0 0 0 0.833425729318155 0.839064014430745 0.927399654911207
ZNF2 0 0 0 0 0.833421191668019 0.839059446082535 0.927403657943128
PRKAB1 0 0 0 0 0.833419345316958 0.839057587240554 0.927407660029707
TBATA 0 0 1 2 1.4778852661838 0.83905410476592 0.927411661179945
ZSCAN1 0 0 1 0 2.59722138537385 0.839040028126765 0.927415661450703
MAPRE3 0 0 0 0 0.833399264196243 0.839037370267201 0.927419660781378
DHRS7C 0 0 0 1 0.648497157487293 0.839026659186888 0.927423659215264
PRNP 0 0 0 0 0.833350781225578 0.838988559299929 0.927427656898766
FFAR4 0 0 0 0 0.833346867189454 0.838984618784598 0.927431653649979
SRR 0 0 0 1 0.648445838660469 0.838960262806695 0.9274356495781
ZNF681 0 0 1 1 1.94296772576307 0.838956491600923 0.92743964457367
ANKRD10 0 0 0 0 0.833304937506441 0.838942405439227 0.927443638692012
VRTN 0 0 0 0 0.833294314717235 0.838931710784813 0.927447631915362
CNN3 0 0 0 0 0.833290220739159 0.838927589110188 0.927451624209007
KAZALD1 0 0 0 0 0.833270739268522 0.838907975843662 0.927455615655837
C3orf38 0 0 0 0 0.83326794526625 0.838905162939428 0.927459606166633
GBX1 0 0 0 0 0.833227916754769 0.838864863627379 0.927463595941459
FAM196A 0 0 0 1 0.648350013123125 0.838836283573271 0.927467584918143
ZNF749 0 0 0 0 0.833136475017887 0.838772803269586 0.92747157328288
AGPAT2 0 0 0 0 0.83312354963273 0.838759790441717 0.927475560767089
TAF7 0 0 0 0 0.83310077604521 0.838736862786503 0.927479547423887
ZBTB6 0 0 0 0 0.833092204492591 0.838728233245685 0.927483533177433
YIF1A 0 0 0 3 0.411473622633915 0.838721877421618 0.927487518015943
GH1 0 0 0 0 0.833074800130218 0.838710711139458 0.927491501965354
TIMM17A 0 0 1 0 2.59611818323332 0.838683635421763 0.92749548511067
SERPING1 0 0 0 0 0.833041006942395 0.83867668933423 0.92749946734504
RBM11 0 0 0 0 0.83301395808215 0.83864945748325 0.927503448776746
DHRS2 0 0 0 2 0.512535272136585 0.838616822595809 0.927507429434825
ZSCAN30 0 0 0 0 0.832972687451663 0.838607907649023 0.927511409193351
CYB561 0 0 0 0 0.832955431568891 0.83859053502689 0.927515388097638
HOXB13 0 0 0 0 0.832949148289169 0.838584209239573 0.927519366089229
LARP6 0 0 0 0 0.832948338418687 0.838583393890162 0.927523343139143
GLT1D1 0 0 0 0 0.832939198301899 0.838574191938729 0.927527319292314
PGBD4 0 0 0 0 0.832841679533115 0.838476013436746 0.927531295022194
ZNF639 0 0 0 0 0.832818002025566 0.838452175746312 0.927535269933675
ZNF285 0 0 0 1 0.648023885833786 0.838414339564906 0.92753924410147
SERPINA1 0 0 0 0 0.832775722424517 0.838409610115642 0.927543217349861
CCDC169 0 0 0 0 0.832754444620679 0.838388188363375 0.927547189767895
NFIL3 0 0 0 0 0.832744675162236 0.838378352812669 0.927551161294296
GATSL3 0 0 0 0 0.832742788891208 0.838376453780656 0.927555131887208
GJD4 0 0 0 1 0.647989955446738 0.838370440375894 0.927559101568824
PRSS27 0 0 0 0 0.832716285506043 0.838349771095001 0.927563070417328
IKZF5 0 0 0 0 0.832703122031222 0.838336518566744 0.927567038393621
C16orf11 0 0 0 0 0.832680292973929 0.838313535066495 0.927571005549696
RAB14 0 0 0 0 0.832659458333552 0.838292559475774 0.927574971875183
TNFRSF10D 0 0 0 0 0.832656546710457 0.83828962815499 0.927578937274562
MFAP3L 0 0 0 0 0.832621824810347 0.838254671354557 0.927582901918199
IL22RA2 0 0 1 0 2.59478245733419 0.838252125230801 0.927586865634303
TERF2IP 0 0 0 1 0.647887700168881 0.838238142333915 0.927590828483912
ZNF556 0 0 0 1 0.647881865693616 0.838230593680489 0.927594790433184
PGLYRP4 0 0 1 0 2.59453927462809 0.838173564340415 0.92759875174503
CIDEB 0 0 0 1 0.647831529412008 0.838165468518866 0.927602712160021
DLX1 0 0 0 0 0.832517623185644 0.838149764785852 0.927606671718841
CDCP2 0 0 1 2 1.47623152237551 0.838115208789132 0.927610630521809
ENDOD1 0 0 0 1 0.64777816511539 0.838096425706581 0.927614588485526
FAM3B 0 0 1 0 2.59426642079944 0.838085418106383 0.927618545569052
CD79A 0 0 0 0 0.832451914509587 0.838083611577983 0.927622501723905
RNF166 0 0 0 0 0.832447925744689 0.838079595828324 0.92762645696213
NDUFAF6 0 0 0 2 0.512200761829823 0.838069492517602 0.927630411316328
CCDC101 0 0 0 0 0.832393428678213 0.838024730078727 0.927634364970553
AKAP7 0 0 0 1 0.647694427859516 0.837988086311052 0.92763831788202
CYP2F1 0 0 0 0 0.832346515038125 0.837977499058855 0.927642269912891
LRTM1 0 0 0 0 0.832321345839429 0.837952159585696 0.927646221141659
ZNF416 0 0 0 0 0.832289463711863 0.837920061769415 0.92765017160442
RPS8 0 0 0 0 0.832280393583657 0.837910930280049 0.927654121179765
TVP23C 0 0 1 1 1.94048609805627 0.837884946434864 0.927658069957288
HTR1F 0 0 0 0 0.832242252009619 0.837872530670938 0.927662017865403
SIX5 0 0 0 2 0.512067763575489 0.837851879058541 0.927665964948037
MTFR1L 0 0 0 1 0.647580537679093 0.837840735013531 0.927669911155135
SMTNL2 0 0 1 0 2.59332979077613 0.837782837015095 0.927673856734577
APOA5 0 0 0 0 0.832096019290866 0.837725308659759 0.92767780168463
VDAC3 0 0 0 0 0.832087190313369 0.837716419952534 0.927681745748024
SSTR1 0 0 0 0 0.832073027667569 0.837702161493715 0.927685688953496
NEUROD1 0 0 0 0 0.832062714714871 0.837691778771912 0.927689631280839
ZNF467 0 0 0 0 0.832054128721504 0.837683134692651 0.927693572721163
NUDT5 0 0 0 1 0.647435251302408 0.837652763267088 0.927697513389753
MFAP3 0 0 0 1 0.647434066152942 0.837651229918815 0.927701453134304
HSD17B7 0 0 0 0 0.832012347881629 0.837641071197371 0.927705392000775
OTX2 0 0 0 0 0.831984102637009 0.837612634868247 0.927709330086158
SRF 0 0 0 0 0.831924918291085 0.837553050128856 0.927713267555476
PEX2 0 0 0 0 0.831921772448049 0.837549883003588 0.927717204110589
NEDD8-MDP1 0 0 0 0 0.831908898797048 0.837536922259865 0.927721139803607
GCA 0 0 0 0 0.83185088889592 0.837478519910616 0.927725074875094
REEP2 0 0 0 0 0.831845709793788 0.837473305770864 0.92772900904409
OLR1 0 0 0 0 0.831818258490119 0.837445668753854 0.927732942429439
SYPL2 0 0 0 0 0.831817105399933 0.837444507862791 0.927736874891484
ZNF140 0 0 0 1 0.647273436985121 0.83744340764467 0.927740806430233
GINS4 0 0 1 0 2.59225387987 0.837435260823854 0.927744737083248
TMEM173 0 0 1 0 2.59218804775744 0.837413993565742 0.927748666920163
TIGD2 0 0 0 1 0.647242834166868 0.837403813669486 0.927752595882695
MRPL15 0 0 0 1 0.647232557285793 0.837390517424321 0.927756523987615
NKIRAS2 0 0 0 1 0.647210123252465 0.837361492236133 0.927760451318301
ZDHHC11 0 0 0 0 0.831729074729186 0.837355881647651 0.927764377751375
DCAF4L1 0 0 0 0 0.831727558742893 0.837354355405419 0.927768303265588
SLC52A2 0 0 0 0 0.831685166720183 0.837311676592535 0.927772228078542
ZNF572 0 0 0 0 0.831678379791277 0.837304843748751 0.927776152001249
HOXC11 0 0 0 0 0.831641458867837 0.837267673048174 0.927780075194163
CD9 0 0 0 0 0.831640167801501 0.837266373247526 0.927783997468219
PMF1-BGLAP 0 0 0 1 0.64711507101371 0.83723851349766 0.927787918963908
SRSF10 0 0 0 0 0.831551625387465 0.837177231827055 0.927791839857863
HVCN1 0 0 0 0 0.831513476400609 0.837138824754977 0.92779576002961
LGALS12 0 0 0 0 0.831493055328478 0.837118265530371 0.927799679385249
MLX 0 0 0 0 0.831481642808013 0.837106775802014 0.927803597877227
ELK4 0 0 0 0 0.831476687651762 0.837101787123178 0.927807515471562
ATP6V1E2 0 0 0 1 0.646997216266584 0.8370860328374 0.927811432225345
HLA-DRB5 0 0 0 0 0.831445134669007 0.837070020678436 0.927815348140235
CELA3A 0 0 0 0 0.831440033604658 0.837064885104407 0.92781926315918
C19orf67 0 0 0 0 0.831424230600325 0.837048975189715 0.927823177339299
FCRLB 0 0 1 0 2.59100470717193 0.837031711899753 0.927827090688022
KLF6 0 0 0 0 0.831394000089881 0.837018540164062 0.927831003184078
BCAS2 0 0 0 0 0.831391259237731 0.837015780769521 0.927834914772896
SLFNL1 0 0 0 1 0.646934334635414 0.837004676482456 0.927838825498768
SLC25A41 0 0 0 0 0.831378382422827 0.837002816840491 0.927842735313292
ASRGL1 0 0 0 0 0.831359364695302 0.836983670454387 0.927846644307858
KATNBL1 0 0 0 0 0.831343560572957 0.83696775941412 0.927850552465714
C12orf43 0 0 0 1 0.646900938317917 0.836961468273484 0.927854459736489
RXFP3 0 0 0 0 0.831333388204468 0.836957518227604 0.927858366108167
ATRAID 0 0 0 1 0.64689757946407 0.836957122583007 0.927862271562349
HS1BP3 0 0 0 0 0.831260491726745 0.83688412859121 0.927866176481594
CHMP2B 0 0 0 0 0.831242776862816 0.836866293882824 0.927870080575708
RTBDN 0 0 0 0 0.831208558176383 0.836831843700406 0.927873983932443
USB1 0 0 0 1 0.646759761522903 0.836778813510378 0.927877886649854
ARL8B 0 0 0 0 0.831112082202982 0.836734715048518 0.92788178868116
CD207 0 0 0 1 0.646725073367171 0.836733933919033 0.927885689798668
ALKBH6 0 0 0 0 0.831109159751605 0.836731772826196 0.92788959000996
TMEM222 0 0 0 0 0.831103737162097 0.836726313551828 0.927893489332708
HOXC8 0 0 0 0 0.83109848022245 0.836721021047975 0.927897387766346
MGST3 0 0 0 0 0.831093778784421 0.836716287803815 0.927901285308248
ODF3L1 0 0 0 3 0.410484778936122 0.836706280802372 0.927905181986463
ZNF883 0 0 0 1 0.646672922544594 0.836666461101402 0.92790907795806
DNAJC27 0 0 0 0 0.830910974323147 0.836532246635255 0.927912973719598
TSPAN9 0 0 0 1 0.646554201005076 0.83651285898376 0.927916868667489
SERF1A 0 0 0 0 0.830840398467288 0.836461193320176 0.927920762971692
SERF1B 0 0 0 0 0.830840398467288 0.836461193320176 0.927924656360879
C14orf28 0 0 0 0 0.830822597463602 0.836443271889282 0.927928548929558
C1QTNF2 0 0 0 0 0.830811483030835 0.836432082265243 0.927932440642644
CHAC1 0 0 0 1 0.646458993837593 0.836389679798252 0.927936331664435
FAM213A 0 0 0 0 0.830754754498977 0.836374969953973 0.927940221849691
KCNK9 0 0 0 0 0.830691145970711 0.836310931101797 0.92794411145783
CHP1 0 0 0 0 0.830680692783825 0.836300407197094 0.927948000207977
SYNPR 0 0 0 1 0.646377461908976 0.836284193658652 0.927951888130314
CAMLG 0 0 0 1 0.646357687430035 0.836258609406183 0.92795577527434
PCDHB10 0 0 0 1 0.646353448428864 0.83625312497969 0.927959661534795
POPDC3 0 0 0 0 0.830613419135384 0.836232678429503 0.927963546990539
DAPP1 0 0 0 0 0.830611018818552 0.836230261874066 0.927967431547211
AMD1 0 0 0 0 0.830602214543766 0.83622139803667 0.927971315238966
MOGAT1 0 0 0 0 0.830602064466077 0.836221246943677 0.927975198020384
CDK1 0 0 0 0 0.830597311962105 0.836216462288103 0.927979079916101
FBXW2 0 0 0 0 0.830580859953122 0.83619989897812 0.927982960988227
TPMT 0 0 1 2 1.47283285414977 0.836185649985889 0.927986841224913
NEIL2 0 0 0 0 0.830559025749416 0.836177917061832 0.92799072059227
TSPAN13 0 0 0 0 0.830549226655169 0.836168051674831 0.92799459910179
PEX11A 0 0 0 3 0.410212872716764 0.836152044316149 0.927998476785985
PRB3 0 0 0 0 0.830529233573596 0.836147923336222 0.928002353582816
CA7 0 0 0 0 0.830494660555783 0.836113116425304 0.928006229653487
SPATA4 0 0 0 0 0.830470568854177 0.836088861738709 0.928010104942933
SRSF12 0 0 0 0 0.830447600403032 0.836065737901582 0.928013979445502
IRX3 0 0 0 0 0.830446591877514 0.836064722553195 0.928017853045589
ATG10 0 0 0 1 0.646206352420032 0.836062811928283 0.928021725748205
HFE2 0 0 0 1 0.646203527090951 0.836059156513001 0.928025597562807
IL7R 0 0 0 1 0.646162382595504 0.836005923699009 0.928029468749472
PSG7 0 0 0 1 0.646122097709216 0.835953803048721 0.928033339302597
TPRN 0 0 0 0 0.830318475581116 0.835935739525448 0.928037209043999
ARMC1 0 0 0 0 0.830314598969743 0.835931836688055 0.928041077899793
HSD3B2 0 0 0 1 0.646098317460553 0.83592303612498 0.928044945895941
DUT 0 0 0 0 0.830295356457659 0.835912463996681 0.92804881304202
LMO2 0 0 0 0 0.830287760048133 0.835904816195985 0.928052679323017
INS-IGF2 0 0 0 0 0.83026917621855 0.835886106643226 0.92805654479715
MKRN3 0 0 0 1 0.646067102788499 0.835882650532371 0.928060409384853
SPDEF 0 0 0 0 0.830243459211121 0.835860215655303 0.928064273185774
TRIM49B 0 0 1 0 2.58731920534995 0.835841099667081 0.928068136182822
CCNYL1 0 0 0 0 0.830220869056742 0.835837472674192 0.928071998295224
TTC9 0 0 0 1 0.646012572470869 0.835812099120236 0.928075859637076
TP53TG5 0 0 0 2 0.510792968900484 0.835766043569877 0.928079720316853
MED22 0 0 1 0 2.5869870936586 0.835733810005745 0.928083580262482
ZCCHC9 0 0 0 0 0.830114714358424 0.835730599818954 0.928087439322413
TACR2 0 0 0 1 0.645945722313468 0.83572560827971 0.928091297506273
SSTR5 0 0 0 0 0.830098549883206 0.835714325987956 0.928095154847265
HHLA2 0 0 0 0 0.830091452627195 0.835707180717645 0.928099011324054
ARL1 0 0 0 0 0.830083820057608 0.835699496512259 0.928102866939761
CD1C 0 0 0 1 0.645901850772019 0.83566884720924 0.928106721814738
SRD5A3 0 0 0 0 0.830052439581354 0.835667903741057 0.928110575793973
PALM2 0 0 0 0 0.830045809644893 0.835661228951803 0.928114428907737
HMOX1 0 0 0 1 0.645895576892309 0.835660730053641 0.928118281124057
PEX11G 0 0 0 0 0.8300400406997 0.835655420978588 0.928122132468382
GIPC3 0 0 0 0 0.829991368577401 0.835606419580034 0.928125983169289
ZSCAN5A 0 0 0 0 0.829972817186877 0.835587742685791 0.92812983306859
NOL7 0 0 0 0 0.829962718261483 0.835577575439227 0.928133682122118
TMED9 0 0 0 0 0.82995625565891 0.835571069115907 0.92813753031105
UBE2I 0 0 0 0 0.829923486098704 0.835538077863332 0.928141377773996
ZNF362 0 0 0 0 0.829886257134915 0.835500597038454 0.928145224534651
UNC119B 0 0 1 0 2.58622775577001 0.835488503661439 0.928149070460717
PYCRL 0 0 0 1 0.645751739250355 0.83547463268251 0.928152915561767
CLDND1 0 0 0 0 0.829847465018535 0.835461542485957 0.928156759834013
KRT18 0 0 0 0 0.829834309078669 0.835448297543631 0.928160603278553
CD3E 0 0 0 0 0.829833486071381 0.835447468968541 0.928164445830882
TTN-AS1 0 0 0 0 0.829832252456388 0.835446227007906 0.928168287493469
GAL3ST2 0 0 0 0 0.829814128040387 0.835427979976749 0.928172128355346
RNASEH2B 0 0 0 0 0.829813289830507 0.835427136096219 0.928175968326006
NMNAT3 0 0 0 0 0.829807929440617 0.835421739442262 0.928179807429509
MSTN 0 0 0 0 0.82977356843935 0.835387145982222 0.928183645818433
C21orf91 0 0 1 0 2.58581152223439 0.835354038190225 0.92818748348528
DACT3 0 0 0 0 0.829740175916384 0.835353527552426 0.928191320260333
THOC7 0 0 0 1 0.645628200342677 0.83531479784624 0.928195156343165
POPDC2 0 0 0 1 0.645610803267761 0.835292289482899 0.928198991649456
TMEM109 0 0 0 0 0.829669194282563 0.83528206571422 0.928202826115444
ZC2HC1B 0 0 0 0 0.829658095760963 0.835270892108991 0.928206659746373
CCDC124 0 0 0 0 0.829648767538223 0.835261500779032 0.928210492533247
STX17 0 0 0 1 0.645577416806978 0.83524909402656 0.928214324492073
SYF2 0 0 0 1 0.645569335867324 0.835238638893916 0.928218155612973
ANKH 0 0 0 0 0.829616831693412 0.835229348882098 0.92822198589017
PTGER2 0 0 0 0 0.829616266590409 0.835228779956064 0.928225815278531
NFE2 0 0 0 0 0.829609868888619 0.835222338972593 0.92822964380895
SERPINB10 0 0 0 0 0.82960476910742 0.835217204690395 0.928233471474922
SEC14L6 0 0 0 0 0.829579176898606 0.835191439345374 0.928237298384175
TK1 0 0 0 0 0.829554830769454 0.835166928509983 0.928241124530443
C17orf74 0 0 0 0 0.829529767585185 0.835141695768459 0.928244949917751
RAC1 0 0 0 0 0.829517090413955 0.835128932833731 0.928248774481454
ENDOG 0 0 0 0 0.829510080246084 0.835121875240727 0.928252598192146
OPN1SW 0 0 0 1 0.645466547875865 0.835105651626226 0.928256421097825
DNAJC4 0 0 0 0 0.829413785781167 0.835024929325263 0.928260243534391
FOSL2 0 0 1 0 2.5847432729863 0.835008937120208 0.928264065165225
EXOSC1 0 0 0 0 0.829349967926278 0.83496067973033 0.928267886158461
PRCC 0 0 0 0 0.829299117632288 0.834909485424335 0.9282717065296
AQP7 0 0 0 0 0.829287969120019 0.83489826149024 0.928275526070968
AAR2 0 0 0 0 0.829282591867918 0.834892847859995 0.928279344752638
GNA12 0 0 0 0 0.829258647611775 0.834868741616362 0.92828316267211
HLA-DRB1 0 0 0 0 0.829239551929395 0.834849516748023 0.928286979804269
PIH1D1 0 0 0 2 0.510231051299778 0.834846626744376 0.92829079606447
GAB4 0 0 0 0 0.829230164531043 0.834840065842119 0.928294611472098
PI15 0 0 0 0 0.829206689717852 0.834816432217309 0.928298426116186
XRCC2 0 0 1 1 1.93335109362071 0.834804113845908 0.928302239938197
ZNF649 0 0 0 0 0.829162782886566 0.834772228347876 0.928306053040095
ARL10 0 0 0 0 0.829159006527397 0.834768426440913 0.928309865276214
SNAP25 0 0 0 0 0.829157103282735 0.834766510320434 0.928313676637059
HPR 0 0 0 3 0.409524821509287 0.834749564135758 0.928317487201011
ST8SIA6 0 0 0 0 0.829138170436053 0.834747449389409 0.928321296891311
HNRNPC 0 0 0 0 0.829127138472129 0.834736342792131 0.928325105754964
PENK 0 0 0 2 0.510161015711769 0.834732033612006 0.928328913756958
TIGD3 0 0 0 1 0.645176832769845 0.834730817758855 0.928332720881533
UPP2 0 0 0 1 0.64512443839098 0.83466302982771 0.92833652747461
ENKD1 0 0 0 0 0.82903130079359 0.834639856753291 0.928340333304778
BCDIN3D 0 0 0 0 0.829023263959014 0.834631765547986 0.928344138294022
BTNL2 0 0 0 1 0.645091329533414 0.834620193534856 0.9283479424607
C1orf63 0 0 0 2 0.510060819766212 0.834568091713627 0.928351746015417
TBCC 0 0 0 0 0.828940302246609 0.834548242583664 0.928355548791038
ZNF177 0 0 1 1 1.93271623544695 0.834529987632151 0.928359350779564
KIAA1704 0 0 0 0 0.828909852814229 0.834517587155026 0.928363151950898
RERG 0 0 0 0 0.828895352302264 0.834502988544313 0.928366952316727
MAVS 0 0 0 1 0.644983977732704 0.834481301603461 0.928370751914093
ZNF669 0 0 0 0 0.828865693827625 0.834473129424398 0.92837455067318
TRUB2 0 0 0 1 0.644969425471475 0.834462473864617 0.928378348607155
E2F6 0 0 0 1 0.644952450207019 0.834440511240323 0.928382145774928
DCDC2B 0 0 0 0 0.828828975590039 0.834436162780883 0.928385942085454
SAMD15 0 0 0 2 0.509971096016662 0.834421284557419 0.92838973759361
ZNF860 0 0 0 2 0.509940759480099 0.834371647525035 0.928393532479821
POLR2M 0 0 0 2 0.509920127705132 0.834337889548739 0.928397326662016
APH1B 0 0 0 1 0.644872900019272 0.83433758908023 0.928401119967079
HSPE1-MOB4 0 0 0 0 0.828724536966162 0.834331017609658 0.928404912427803
PODXL2 0 0 0 0 0.828716808258196 0.834323236615499 0.928408704050747
DUSP7 0 0 0 0 0.828711529700409 0.834317922347255 0.928412494823427
AMICA1 0 0 0 2 0.509893089739723 0.834293649681019 0.928416284844324
PGLYRP3 0 0 0 0 0.82864624142911 0.834252192388263 0.928420074202695
SPC25 0 0 0 1 0.644788530857365 0.834228432123663 0.928423862807132
LHPP 0 0 1 1 1.93198566834351 0.834214535138597 0.928427650606832
PAFAH1B3 0 0 0 1 0.644766799374558 0.834200315896464 0.928431437603744
MRPL24 0 0 0 1 0.644766259562837 0.834199617487195 0.928435223728157
MARC2 0 0 0 1 0.644758161452912 0.834189140139627 0.928439009030989
CCR2 0 0 0 0 0.828570466980296 0.83417590531075 0.928442793526792
PLEKHB1 0 0 0 0 0.82852619923597 0.834131338086633 0.928446577377977
CBX7 0 0 0 0 0.828506214087068 0.83411121773436 0.928450360458281
FAM110B 0 0 0 0 0.828492592372255 0.834097503866031 0.92845414273483
HEMGN 0 0 0 0 0.828456887184358 0.83406155712568 0.928457924322908
HLA-A 0 0 0 0 0.828431205641233 0.834035701841984 0.928461705170558
ASB13 0 0 0 0 0.828428570654924 0.834033049029487 0.928465485158046
PON3 0 0 0 1 0.644636943252754 0.834032307838457 0.928469264275785
C1orf109 0 0 0 0 0.828379635786836 0.833983783107618 0.928473042771133
LRRC14B 0 0 0 1 0.644594224799056 0.833977038634764 0.928476820428314
GPRC5D 0 0 0 1 0.644570189848672 0.833945942177529 0.928480597373497
CFC1 0 0 0 0 0.828283177085069 0.83388667184421 0.928484373752549
CHMP5 0 0 0 0 0.828278721271351 0.833882185886057 0.928488149282541
MXD3 0 0 0 0 0.828277445396678 0.833880901379846 0.928491923947224
C4orf47 0 0 0 0 0.828267166598929 0.833870553044056 0.928495697793728
LILRA6 0 0 0 0 0.828266117828099 0.83386949717809 0.92849947077433
CRYM 0 0 0 0 0.828250004759216 0.833853275101202 0.928503242967673
